AlertTimestamp,StoreID,ReportMonth,StoreLocation,StoreCategory,Metric,ObservedValue,Threshold,Operator,BreachAmount,Severity,RecommendedAction
2026-05-28 12:31:54,STORE-0784,2025-09-30,San Francisco,Electronics,CLV/CAC Ratio,0.68,3.0,<,2.32,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0798,2024-11-30,San Francisco,Electronics,CLV/CAC Ratio,0.68,3.0,<,2.32,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1002,2025-11-30,Palo Alto,Electronics,CLV/CAC Ratio,0.68,3.0,<,2.32,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1117,2025-06-30,Sacramento,Electronics,CLV/CAC Ratio,0.68,3.0,<,2.32,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0146,2024-07-31,Sacramento,Electronics,CLV/CAC Ratio,0.69,3.0,<,2.31,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0656,2025-01-31,Los Angeles,Electronics,CLV/CAC Ratio,0.69,3.0,<,2.31,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0294,2024-11-30,Sacramento,Electronics,CLV/CAC Ratio,0.7,3.0,<,2.3,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0214,2026-03-31,San Francisco,Electronics,CLV/CAC Ratio,0.71,3.0,<,2.29,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0687,2025-08-31,Palo Alto,Electronics,CLV/CAC Ratio,0.71,3.0,<,2.29,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1621,2025-06-30,Los Angeles,Grocery,CLV/CAC Ratio,0.71,3.0,<,2.29,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0162,2025-11-30,Sacramento,Electronics,CLV/CAC Ratio,0.72,3.0,<,2.28,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0247,2024-12-31,Palo Alto,Electronics,CLV/CAC Ratio,0.73,3.0,<,2.27,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1112,2025-01-31,Los Angeles,Grocery,CLV/CAC Ratio,0.73,3.0,<,2.27,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0998,2025-07-31,Los Angeles,Electronics,CLV/CAC Ratio,0.74,3.0,<,2.26,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1327,2024-12-31,Los Angeles,Clothing,CLV/CAC Ratio,0.74,3.0,<,2.26,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0877,2025-06-30,Palo Alto,Electronics,CLV/CAC Ratio,0.75,3.0,<,2.25,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0024,2026-05-31,Palo Alto,Grocery,CLV/CAC Ratio,0.76,3.0,<,2.24,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0255,2025-08-31,Palo Alto,Clothing,CLV/CAC Ratio,0.76,3.0,<,2.24,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0364,2024-09-30,Los Angeles,Electronics,CLV/CAC Ratio,0.76,3.0,<,2.24,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1154,2024-07-31,Los Angeles,Electronics,CLV/CAC Ratio,0.76,3.0,<,2.24,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1292,2026-01-31,Los Angeles,Electronics,CLV/CAC Ratio,0.76,3.0,<,2.24,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0066,2025-11-30,San Francisco,Clothing,CLV/CAC Ratio,0.77,3.0,<,2.23,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1061,2024-10-31,Palo Alto,Electronics,CLV/CAC Ratio,0.77,3.0,<,2.23,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0292,2024-09-30,Palo Alto,Clothing,CLV/CAC Ratio,0.78,3.0,<,2.22,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1357,2025-06-30,Palo Alto,Electronics,CLV/CAC Ratio,0.79,3.0,<,2.21,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0940,2024-09-30,San Francisco,Grocery,CLV/CAC Ratio,0.8,3.0,<,2.2,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0039,2025-08-31,San Francisco,Electronics,CLV/CAC Ratio,0.81,3.0,<,2.19,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0101,2024-10-31,Sacramento,Electronics,CLV/CAC Ratio,0.82,3.0,<,2.18,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0570,2025-11-30,Los Angeles,Grocery,CLV/CAC Ratio,0.82,3.0,<,2.18,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0694,2026-03-31,Los Angeles,Electronics,CLV/CAC Ratio,0.82,3.0,<,2.18,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0757,2025-06-30,San Francisco,Electronics,CLV/CAC Ratio,0.82,3.0,<,2.18,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0994,2025-03-31,Sacramento,Electronics,CLV/CAC Ratio,0.82,3.0,<,2.18,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1057,2024-06-30,San Francisco,Clothing,CLV/CAC Ratio,0.82,3.0,<,2.18,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0007,2024-12-31,San Francisco,Electronics,CLV/CAC Ratio,0.83,3.0,<,2.17,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0126,2024-11-30,Sacramento,Electronics,CLV/CAC Ratio,0.83,3.0,<,2.17,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1066,2025-03-31,Sacramento,Clothing,CLV/CAC Ratio,0.83,3.0,<,2.17,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1217,2025-10-31,Sacramento,Electronics,CLV/CAC Ratio,0.83,3.0,<,2.17,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1535,2026-04-30,Sacramento,Electronics,CLV/CAC Ratio,0.83,3.0,<,2.17,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0802,2025-03-31,San Francisco,Clothing,CLV/CAC Ratio,0.84,3.0,<,2.16,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0009,2025-02-28,Palo Alto,Electronics,CLV/CAC Ratio,0.85,3.0,<,2.15,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0502,2026-03-31,Sacramento,Grocery,CLV/CAC Ratio,0.85,3.0,<,2.15,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0242,2024-07-31,Los Angeles,Electronics,CLV/CAC Ratio,0.86,3.0,<,2.14,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0714,2025-11-30,Sacramento,Grocery,CLV/CAC Ratio,0.86,3.0,<,2.14,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1184,2025-01-31,Sacramento,Clothing,CLV/CAC Ratio,0.86,3.0,<,2.14,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0029,2024-10-31,Palo Alto,Electronics,CLV/CAC Ratio,0.87,3.0,<,2.13,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0396,2025-05-31,San Francisco,Electronics,CLV/CAC Ratio,0.87,3.0,<,2.13,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0368,2025-01-31,Sacramento,Electronics,CLV/CAC Ratio,0.88,3.0,<,2.12,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0814,2026-03-31,Los Angeles,Electronics,CLV/CAC Ratio,0.88,3.0,<,2.12,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0401,2025-10-31,San Francisco,Clothing,CLV/CAC Ratio,0.89,3.0,<,2.11,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1013,2024-10-31,Los Angeles,Electronics,CLV/CAC Ratio,0.89,3.0,<,2.11,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1495,2024-12-31,Los Angeles,Grocery,CLV/CAC Ratio,0.89,3.0,<,2.11,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1602,2025-11-30,San Francisco,Electronics,CLV/CAC Ratio,0.89,3.0,<,2.11,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0010,2025-03-31,Palo Alto,Electronics,CLV/CAC Ratio,0.9,3.0,<,2.1,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1424,2025-01-31,Palo Alto,Electronics,CLV/CAC Ratio,0.9,3.0,<,2.1,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1429,2025-06-30,San Francisco,Clothing,CLV/CAC Ratio,0.9,3.0,<,2.1,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0224,2025-01-31,Los Angeles,Electronics,CLV/CAC Ratio,0.91,3.0,<,2.09,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1018,2025-03-31,Los Angeles,Electronics,CLV/CAC Ratio,0.91,3.0,<,2.09,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1305,2025-02-28,Palo Alto,Electronics,CLV/CAC Ratio,0.91,3.0,<,2.09,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0773,2024-10-31,Palo Alto,Electronics,CLV/CAC Ratio,0.92,3.0,<,2.08,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1548,2025-05-31,San Francisco,Electronics,CLV/CAC Ratio,0.92,3.0,<,2.08,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1603,2025-12-31,San Francisco,Electronics,CLV/CAC Ratio,0.92,3.0,<,2.08,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0467,2025-04-30,Sacramento,Electronics,CLV/CAC Ratio,0.93,3.0,<,2.07,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0415,2024-12-31,Sacramento,Electronics,CLV/CAC Ratio,0.94,3.0,<,2.06,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0583,2024-12-31,Palo Alto,Grocery,CLV/CAC Ratio,0.94,3.0,<,2.06,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1072,2025-09-30,Los Angeles,Electronics,CLV/CAC Ratio,0.94,3.0,<,2.06,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1503,2025-08-31,Los Angeles,Electronics,CLV/CAC Ratio,0.94,3.0,<,2.06,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0479,2026-04-30,Los Angeles,Electronics,CLV/CAC Ratio,0.95,3.0,<,2.05,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1005,2026-02-28,Palo Alto,Grocery,CLV/CAC Ratio,0.95,3.0,<,2.05,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1120,2025-09-30,San Francisco,Electronics,CLV/CAC Ratio,0.95,3.0,<,2.05,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0215,2026-04-30,Sacramento,Grocery,CLV/CAC Ratio,0.96,3.0,<,2.04,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0480,2026-05-31,San Francisco,Electronics,CLV/CAC Ratio,0.96,3.0,<,2.04,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0543,2025-08-31,San Francisco,Clothing,CLV/CAC Ratio,0.96,3.0,<,2.04,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0809,2025-10-31,Sacramento,Electronics,CLV/CAC Ratio,0.96,3.0,<,2.04,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0836,2026-01-31,Los Angeles,Grocery,CLV/CAC Ratio,0.96,3.0,<,2.04,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1288,2025-09-30,Palo Alto,Clothing,CLV/CAC Ratio,0.96,3.0,<,2.04,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0002,2024-07-31,Los Angeles,Electronics,CLV/CAC Ratio,0.97,3.0,<,2.03,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0323,2025-04-30,Los Angeles,Clothing,CLV/CAC Ratio,0.97,3.0,<,2.03,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0533,2024-10-31,San Francisco,Electronics,CLV/CAC Ratio,0.97,3.0,<,2.03,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0558,2024-11-30,Sacramento,Electronics,CLV/CAC Ratio,0.97,3.0,<,2.03,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0922,2025-03-31,Sacramento,Electronics,CLV/CAC Ratio,0.97,3.0,<,2.03,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1578,2025-11-30,Palo Alto,Electronics,CLV/CAC Ratio,0.97,3.0,<,2.03,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0439,2024-12-31,San Francisco,Electronics,CLV/CAC Ratio,0.98,3.0,<,2.02,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0823,2024-12-31,Los Angeles,Electronics,CLV/CAC Ratio,0.98,3.0,<,2.02,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0993,2025-02-28,Los Angeles,Electronics,CLV/CAC Ratio,0.98,3.0,<,2.02,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1413,2026-02-28,Los Angeles,Clothing,CLV/CAC Ratio,0.98,3.0,<,2.02,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1523,2025-04-30,San Francisco,Electronics,CLV/CAC Ratio,0.98,3.0,<,2.02,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0173,2024-10-31,Los Angeles,Electronics,CLV/CAC Ratio,0.99,3.0,<,2.01,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0421,2025-06-30,San Francisco,Electronics,CLV/CAC Ratio,0.99,3.0,<,2.01,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1170,2025-11-30,Los Angeles,Grocery,CLV/CAC Ratio,0.99,3.0,<,2.01,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1457,2025-10-31,Palo Alto,Electronics,CLV/CAC Ratio,0.99,3.0,<,2.01,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1560,2026-05-31,San Francisco,Electronics,CLV/CAC Ratio,0.99,3.0,<,2.01,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0258,2025-11-30,Sacramento,Clothing,CLV/CAC Ratio,1.0,3.0,<,2.0,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1363,2025-12-31,Palo Alto,Electronics,CLV/CAC Ratio,1.0,3.0,<,2.0,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0220,2024-09-30,Palo Alto,Clothing,CLV/CAC Ratio,1.01,3.0,<,1.99,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0854,2025-07-31,Palo Alto,Clothing,CLV/CAC Ratio,1.02,3.0,<,1.98,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0945,2025-02-28,Sacramento,Electronics,CLV/CAC Ratio,1.02,3.0,<,1.98,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1294,2026-03-31,Sacramento,Electronics,CLV/CAC Ratio,1.02,3.0,<,1.98,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1331,2025-04-30,San Francisco,Grocery,CLV/CAC Ratio,1.02,3.0,<,1.98,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1479,2025-08-31,San Francisco,Electronics,CLV/CAC Ratio,1.02,3.0,<,1.98,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1579,2025-12-31,Sacramento,Grocery,CLV/CAC Ratio,1.02,3.0,<,1.98,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0008,2025-01-31,Palo Alto,Clothing,CLV/CAC Ratio,1.03,3.0,<,1.97,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0194,2024-07-31,Palo Alto,Grocery,CLV/CAC Ratio,1.03,3.0,<,1.97,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0898,2025-03-31,San Francisco,Electronics,CLV/CAC Ratio,1.03,3.0,<,1.97,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1439,2026-04-30,Sacramento,Clothing,CLV/CAC Ratio,1.03,3.0,<,1.97,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0068,2026-01-31,Palo Alto,Electronics,CLV/CAC Ratio,1.04,3.0,<,1.96,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0163,2025-12-31,Los Angeles,Clothing,CLV/CAC Ratio,1.04,3.0,<,1.96,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1075,2025-12-31,Los Angeles,Electronics,CLV/CAC Ratio,1.04,3.0,<,1.96,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1517,2024-10-31,Los Angeles,Electronics,CLV/CAC Ratio,1.04,3.0,<,1.96,CRITICAL,Customer value does not sufficiently exceed acquisition cost.
